Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
9242,Mahindra,XUV700,2020,Petrol,Manual,1565847.78,16.5,1997,5,7621.91
9243,Renault,Triber,2020,Petrol,Manual,688743.78,19.5,999,7,4295.44
9244,Mahindra,Bolero,2019,Petrol,Automatic,982964.12,15.6,1493,7,5833.64
9245,Mahindra,Thar,2018,Diesel,Manual,1470742.83,14.2,2184,4,8522.08
9246,Maruti Suzuki,Baleno,2017,Diesel,Manual,832399.87,20.1,1197,5,3022.46
9247,Mahindra,Scorpio-N,2019,Petrol,Manual,2157113.68,14.8,2184,7,8416.31
9248,Toyota,Camry,2015,Petrol,Manual,4548029.42,17.7,2487,5,9026.03
9249,Renault,Kwid,2016,Diesel,Manual,499797.09,23.9,999,5,2417.93
9250,Mahindra,Bolero,2020,Diesel,Manual,943518.57,15.9,1493,7,4383.9
9251,Hyundai,i10,2023,Petrol,Automatic,778906.46,21.1,998,5,3166.59
9252,Renault,Kiger,2016,Diesel,Automatic,707921.94,19.7,999,5,4262.39
9253,Honda,Jazz,2022,Petrol,Automatic,880944.91,18.5,1199,5,4017.0
9254,Skoda,Kushaq,2021,Diesel,Manual,1151072.62,15.1,1498,5,6367.28
9255,Kia,Sonet,2016,Petrol,Manual,1307259.89,18.4,998,5,4362.12
9256,Toyota,Urban Cruiser,2020,Petrol,Automatic,1148157.13,19.4,1462,5,3077.0
9257,Hyundai,i10,2019,Diesel,Manual,658253.46,20.8,998,5,2213.59
9258,Mahindra,XUV300,2019,Petrol,Automatic,894484.3,18.6,1197,5,5199.48
9259,Renault,Triber,2017,CNG,Manual,818908.89,19.9,999,7,4871.43
9260,Volkswagen,Virtus,2022,CNG,Manual,1437740.0,17.9,1498,5,5310.87
9261,Mahindra,Thar,2015,Diesel,Automatic,1584611.67,13.8,2184,4,7751.74
9262,Maruti Suzuki,WagonR,2018,Diesel,Manual,587141.73,21.6,998,5,3121.17
9263,Kia,Sonet,2016,Petrol,Manual,921841.21,18.5,998,5,5126.26
9264,Maruti Suzuki,Baleno,2022,CNG,Manual,807987.85,19.4,1197,5,2862.46
9265,Mahindra,Thar,2015,Petrol,Manual,1526087.0,15.2,2184,4,7054.09
9266,Honda,City,2023,CNG,Manual,1108465.24,18.9,1498,5,4823.0
9267,Skoda,Slavia,2015,Petrol,Manual,1372953.6,16.6,1498,5,5004.68
9268,Volkswagen,Vento,2017,Petrol,Automatic,943815.21,18.4,1598,5,3947.81
9269,Honda,WR-V,2020,Petrol,Automatic,904977.29,18.0,1199,5,4371.62
9270,Kia,Carens,2016,Petrol,Manual,1557329.55,17.7,1497,7,7921.98
9271,Kia,EV6,2016,Electric,Manual,6464473.84,509.7,2397,5,10331.89
9272,Volkswagen,Tiguan,2019,Diesel,Manual,3524660.69,13.6,1984,5,12764.94
9273,Renault,Kiger,2017,CNG,Manual,650603.1,20.0,999,5,4554.9
9274,Toyota,Camry,2016,Diesel,Automatic,4180048.62,17.6,2487,5,9283.67
9275,Volkswagen,Virtus,2022,Petrol,Manual,1740758.21,17.5,1498,5,5867.3
9276,Toyota,Fortuner,2017,CNG,Manual,4479181.87,13.6,2755,7,13447.16
9277,Toyota,Glanza,2023,Diesel,Automatic,741826.92,20.7,1197,5,3256.42
9278,Honda,City,2022,Petrol,Automatic,1121341.83,18.2,1498,5,5656.12
9279,Volkswagen,Tiguan,2015,Petrol,Manual,3611366.97,15.2,1984,5,12688.36
9280,Renault,Duster,2020,Petrol,Manual,1046029.94,15.7,1461,5,4749.03
9281,Kia,Carens,2024,Diesel,Automatic,1493962.88,15.4,1497,7,7931.48
9282,Tata Motors,Nexon,2023,Diesel,Manual,1351404.82,18.6,1497,5,5041.41
9283,Kia,Carens,2017,Diesel,Automatic,1154901.24,18.2,1497,7,6626.47
9284,Maruti Suzuki,Baleno,2017,Petrol,Manual,970557.23,19.4,1197,5,4182.97
9285,Toyota,Glanza,2016,Petrol,Automatic,878114.73,19.6,1197,5,3124.98
9286,Mahindra,XUV700,2023,Petrol,Manual,2635632.41,15.7,1997,5,7394.03
9287,Tata Motors,Tiago,2022,Petrol,Manual,607816.75,22.5,1199,5,3773.56
9288,Tata Motors,Punch,2022,Electric,Manual,866331.0,19.8,1199,5,4704.62
9289,Volkswagen,Virtus,2021,Petrol,Manual,1406798.58,18.3,1498,5,5469.76
9290,Hyundai,Venue,2019,Petrol,Automatic,876255.28,20.8,998,5,3993.82
9291,Renault,Triber,2021,Petrol,Automatic,877507.27,17.0,999,7,3470.16
9292,Hyundai,i20,2024,Petrol,Automatic,1098988.46,19.9,1197,5,5063.96
9293,Tata Motors,Tiago,2016,Petrol,Automatic,679052.32,20.6,1199,5,3606.9
9294,Mahindra,Thar,2020,Electric,Automatic,1313178.47,15.1,2184,4,7589.01
9295,Skoda,Slavia,2019,Petrol,Manual,1548290.72,17.9,1498,5,6370.27
9296,Tata Motors,Tiago,2018,Petrol,Automatic,691042.98,20.2,1199,5,2979.57
9297,Renault,Kwid,2022,Diesel,Manual,457021.87,25.0,999,5,2196.26
9298,Hyundai,i20,2015,Petrol,Manual,715573.7,21.4,1197,5,4239.25
9299,Kia,Carnival,2017,CNG,Manual,3231372.51,13.4,2199,7,11152.34
9300,Tata Motors,Harrier,2017,Petrol,Manual,2186339.65,17.7,2184,7,7351.22
9301,Mahindra,Bolero,2016,Petrol,Automatic,1160162.39,16.7,1493,7,4960.62
9302,Hyundai,Venue,2020,Diesel,Automatic,923356.39,18.8,998,5,4715.45
9303,Skoda,Octavia,2024,Diesel,Manual,2809565.05,14.9,1968,5,9367.67
9304,Skoda,Kushaq,2022,Petrol,Automatic,1629946.62,15.1,1498,5,7244.04
9305,Volkswagen,Polo,2018,Petrol,Manual,816957.5,18.2,999,5,5196.63
9306,Renault,Lodgy,2015,Petrol,Automatic,1079482.8,22.8,1461,7,3471.91
9307,Kia,Sonet,2021,Diesel,Automatic,895479.35,18.3,998,5,5048.04
9308,Volkswagen,Virtus,2022,Petrol,Manual,1787183.9,18.7,1498,5,5897.38
9309,Tata Motors,Punch,2023,Petrol,Automatic,907683.35,20.8,1199,5,3404.92
9310,Honda,Civic,2018,Electric,Manual,1773101.69,14.8,1799,5,5961.81
9311,Tata Motors,Nexon,2023,Petrol,Manual,1064189.42,19.9,1497,5,4835.57
9312,Mahindra,Bolero,2024,Petrol,Automatic,927563.15,15.6,1493,7,5268.14
9313,Maruti Suzuki,WagonR,2022,Petrol,Automatic,700659.98,24.3,998,5,2345.93
9314,Honda,Jazz,2022,Petrol,Manual,917935.44,18.0,1199,5,3954.5
9315,Maruti Suzuki,Ertiga,2016,Petrol,Manual,1248654.96,20.9,1462,7,5014.92
9316,Kia,Sonet,2015,Petrol,Manual,936138.47,18.3,998,5,4231.17
9317,Kia,Seltos,2016,Diesel,Manual,1489586.58,18.3,1497,5,4826.33
9318,Hyundai,i10,2017,Diesel,Automatic,741605.06,19.2,998,5,2336.93
9319,Maruti Suzuki,Dzire,2023,Diesel,Automatic,842660.93,20.2,1197,5,4588.65
9320,Maruti Suzuki,Ertiga,2021,Petrol,Manual,1254522.34,19.3,1462,7,4422.26
9321,Kia,EV6,2016,Petrol,Automatic,6473670.25,523.8,2397,5,10366.51
9322,Volkswagen,Taigun,2019,Petrol,Manual,1897623.75,15.0,1498,5,5652.65
9323,Toyota,Camry,2024,Diesel,Manual,4036687.71,17.7,2487,5,11954.98
9324,Mahindra,XUV700,2019,Petrol,Manual,2301902.32,16.4,1997,5,6677.33
9325,Volkswagen,Vento,2022,Diesel,Automatic,1028509.16,17.2,1598,5,4691.76
9326,Maruti Suzuki,Baleno,2021,Diesel,Manual,758361.72,19.6,1197,5,2846.12
9327,Mahindra,Scorpio-N,2015,Petrol,Manual,2413657.56,14.7,2184,7,7751.31
9328,Mahindra,XUV700,2019,Diesel,Automatic,2346848.69,17.9,1997,5,7342.29
9329,Honda,Amaze,2015,Electric,Automatic,834544.04,22.0,1199,5,3371.91
9330,Volkswagen,Taigun,2024,Diesel,Automatic,1209110.29,16.1,1498,5,6468.98
9331,Maruti Suzuki,Baleno,2019,Petrol,Manual,814215.33,21.6,1197,5,3373.01
9332,Mahindra,XUV300,2017,Diesel,Manual,850662.99,18.5,1197,5,3902.51
9333,Honda,Amaze,2023,CNG,Automatic,941772.41,19.2,1199,5,4685.72
9334,Toyota,Camry,2019,Petrol,Manual,4315026.25,17.3,2487,5,11719.08
9335,Honda,Jazz,2020,Petrol,Manual,888663.69,16.9,1199,5,3377.71
9336,Renault,Duster,2021,Diesel,Manual,1225918.79,14.8,1461,5,4326.52
9337,Hyundai,i10,2024,Electric,Automatic,772491.39,18.4,998,5,3094.42
9338,Mahindra,XUV700,2015,Petrol,Automatic,1556555.85,17.8,1997,5,8184.0
9339,Renault,Duster,2015,Petrol,Automatic,1138931.66,15.1,1461,5,4761.34
9340,Toyota,Fortuner,2019,Diesel,Manual,3222629.43,14.8,2755,7,12374.46
9341,Maruti Suzuki,Dzire,2024,Petrol,Automatic,819188.84,22.7,1197,5,3669.36
9342,Renault,Triber,2020,Petrol,Automatic,819270.17,19.2,999,7,4378.53
9343,Tata Motors,Nexon,2016,Diesel,Manual,974143.55,18.5,1497,5,5034.36
9344,Skoda,Octavia,2022,Petrol,Manual,2852553.55,15.4,1968,5,8250.24
9345,Volkswagen,Virtus,2024,Petrol,Manual,1680334.95,17.4,1498,5,6384.29
9346,Kia,EV6,2019,Petrol,Manual,6468505.76,515.8,2397,5,13886.97
9347,Volkswagen,Taigun,2022,Diesel,Manual,1458677.65,16.1,1498,5,6785.0
9348,Volkswagen,Taigun,2016,Petrol,Manual,1207490.57,17.4,1498,5,5680.14
9349,Tata Motors,Altroz,2021,Petrol,Manual,842113.44,19.3,1199,5,3575.9
9350,Renault,Kiger,2016,Petrol,Automatic,939388.72,20.2,999,5,4204.54
9351,Mahindra,Scorpio-N,2017,Diesel,Manual,2017649.48,14.9,2184,7,7195.53
9352,Maruti Suzuki,Ertiga,2016,Petrol,Manual,1001603.64,18.3,1462,7,5288.41
9353,Toyota,Camry,2024,Diesel,Manual,4418801.05,16.6,2487,5,9448.29
9354,Hyundai,i20,2016,Petrol,Automatic,1194825.43,21.9,1197,5,4917.97
9355,Volkswagen,Virtus,2021,Electric,Automatic,1386541.66,18.3,1498,5,7048.52
9356,Toyota,Innova Crysta,2021,Petrol,Automatic,2007041.09,14.0,2393,7,8280.11
9357,Skoda,Kushaq,2020,Petrol,Automatic,1206677.38,17.4,1498,5,7189.54
9358,Honda,Amaze,2019,Diesel,Automatic,834714.12,21.4,1199,5,3532.4
9359,Skoda,Rapid,2021,Petrol,Automatic,892084.3,16.4,1197,5,3950.59
9360,Volkswagen,Taigun,2019,Petrol,Automatic,1710535.97,16.0,1498,5,6032.55
9361,Tata Motors,Altroz,2022,Diesel,Automatic,1056554.93,20.2,1199,5,2932.45
9362,Tata Motors,Altroz,2019,Petrol,Automatic,658312.56,20.4,1199,5,3814.96
9363,Mahindra,Thar,2016,Petrol,Automatic,1308493.76,13.9,2184,4,7579.93
9364,Maruti Suzuki,Baleno,2016,Petrol,Automatic,1049174.98,21.7,1197,5,4110.26
9365,Kia,Sonet,2017,Diesel,Manual,1110170.81,20.2,998,5,3897.45
9366,Honda,Jazz,2023,CNG,Automatic,929156.34,16.1,1199,5,4013.2
9367,Volkswagen,Tiguan,2019,Petrol,Manual,3670377.84,15.2,1984,5,11749.13
9368,Skoda,Superb,2017,Diesel,Automatic,3582687.07,15.0,1984,5,7746.89
9369,Toyota,Urban Cruiser,2017,Petrol,Automatic,1032971.38,18.1,1462,5,3818.39
9370,Skoda,Kushaq,2016,Petrol,Automatic,1483380.04,15.1,1498,5,6359.42
9371,Renault,Triber,2023,Diesel,Manual,823311.41,17.3,999,7,4436.4
9372,Honda,Civic,2018,Diesel,Manual,2166161.97,14.4,1799,5,7463.83
9373,Toyota,Camry,2020,Petrol,Automatic,4069345.22,17.3,2487,5,12353.41
9374,Honda,Jazz,2023,Petrol,Automatic,858114.35,16.4,1199,5,3590.87
9375,Kia,Sonet,2017,Petrol,Automatic,934914.82,19.6,998,5,4013.41
9376,Maruti Suzuki,Swift,2020,Petrol,Manual,747540.71,21.1,1197,5,3115.15
9377,Toyota,Fortuner,2020,Petrol,Manual,3535114.06,14.1,2755,7,14201.84
9378,Maruti Suzuki,Ertiga,2024,Petrol,Manual,1012341.29,19.0,1462,7,5600.89
9379,Honda,Amaze,2017,Petrol,Automatic,771523.09,21.2,1199,5,4053.42
9380,Kia,Seltos,2015,Petrol,Automatic,1874747.21,16.1,1497,5,5038.76
9381,Volkswagen,Taigun,2021,Petrol,Manual,1243893.43,17.5,1498,5,7339.3
9382,Skoda,Kushaq,2023,Petrol,Automatic,1828470.89,16.4,1498,5,6311.48
9383,Kia,Sonet,2022,Petrol,Manual,1252330.42,18.3,998,5,5229.4
9384,Maruti Suzuki,Ertiga,2022,Petrol,Manual,1094582.88,20.5,1462,7,5416.88
9385,Volkswagen,Tiguan,2022,Petrol,Manual,3378290.14,15.6,1984,5,11242.79
9386,Toyota,Camry,2018,Diesel,Automatic,4406487.87,17.7,2487,5,12449.22
9387,Hyundai,i10,2019,Diesel,Automatic,715266.41,19.4,998,5,2449.82
9388,Mahindra,XUV700,2021,Petrol,Automatic,1991454.12,16.4,1997,5,6469.1
9389,Honda,Amaze,2024,Diesel,Manual,932435.49,21.2,1199,5,3460.5
9390,Kia,Sonet,2023,Petrol,Automatic,809254.61,18.4,998,5,4795.94
9391,Honda,Civic,2019,Petrol,Manual,1806660.42,15.1,1799,5,6307.32
9392,Skoda,Octavia,2019,Diesel,Automatic,2807078.73,14.4,1968,5,10141.02
9393,Maruti Suzuki,Baleno,2021,Diesel,Automatic,741592.54,21.1,1197,5,3318.4
9394,Volkswagen,Virtus,2021,Diesel,Automatic,1586510.61,18.8,1498,5,5058.24
9395,Maruti Suzuki,Dzire,2021,Petrol,Automatic,733846.66,21.8,1197,5,4440.29
9396,Toyota,Innova Crysta,2023,Petrol,Manual,2536939.56,16.2,2393,7,7052.55
9397,Hyundai,Venue,2024,Petrol,Manual,1049192.53,18.9,998,5,3971.62
9398,Toyota,Fortuner,2018,Diesel,Automatic,4016476.55,12.2,2755,7,9727.11
9399,Mahindra,XUV700,2021,Diesel,Manual,1828729.14,15.2,1997,5,6198.05
9400,Honda,Amaze,2024,Petrol,Manual,839627.07,20.8,1199,5,3202.24
9401,Volkswagen,Tiguan,2020,Petrol,Automatic,3715367.87,14.5,1984,5,9490.72
9402,Volkswagen,Tiguan,2017,Diesel,Manual,3700818.7,15.9,1984,5,13044.31
9403,Renault,Kwid,2022,Petrol,Manual,526895.54,24.8,999,5,2116.91
9404,Kia,EV6,2015,Petrol,Automatic,6484615.36,510.6,2397,5,9919.53
9405,Mahindra,Thar,2016,Diesel,Manual,1419036.15,15.4,2184,4,8384.79
9406,Hyundai,Venue,2016,Petrol,Manual,905915.88,21.0,998,5,3512.57
9407,Volkswagen,Vento,2015,Diesel,Manual,1226014.8,17.6,1598,5,5385.96
9408,Skoda,Rapid,2024,Petrol,Manual,992628.97,16.8,1197,5,5517.0
9409,Renault,Lodgy,2022,Diesel,Automatic,1100512.36,21.1,1461,7,3673.81
9410,Toyota,Glanza,2019,Diesel,Automatic,857978.26,19.9,1197,5,4146.64
9411,Toyota,Camry,2017,Petrol,Automatic,4082174.91,18.0,2487,5,9079.16
9412,Maruti Suzuki,WagonR,2018,Diesel,Automatic,606849.06,21.8,998,5,2681.06
9413,Renault,Triber,2016,Diesel,Automatic,950543.72,19.8,999,7,3597.03
9414,Mahindra,Bolero,2024,Petrol,Manual,1074947.87,16.5,1493,7,4666.34
9415,Hyundai,i10,2020,Diesel,Manual,709780.31,20.1,998,5,2278.31
9416,Skoda,Slavia,2023,Petrol,Manual,1743737.5,17.3,1498,5,5599.18
9417,Mahindra,XUV700,2015,Petrol,Manual,2402474.38,16.9,1997,5,5624.63
9418,Kia,Seltos,2017,Petrol,Manual,1666647.48,17.5,1497,5,5614.84
9419,Skoda,Kushaq,2015,Petrol,Automatic,1138093.09,15.4,1498,5,5722.51
9420,Kia,Sonet,2020,Petrol,Automatic,833092.92,19.7,998,5,4756.61
9421,Toyota,Camry,2022,Diesel,Manual,4437751.51,17.6,2487,5,11689.71
9422,Tata Motors,Tiago,2015,Petrol,Manual,627983.61,21.4,1199,5,3616.58
9423,Maruti Suzuki,WagonR,2016,Diesel,Manual,738534.11,24.0,998,5,2736.32
9424,Toyota,Innova Crysta,2016,Petrol,Automatic,2049164.21,14.1,2393,7,9470.12
9425,Honda,Jazz,2020,CNG,Manual,832497.53,16.5,1199,5,4455.65
9426,Renault,Kiger,2015,Diesel,Automatic,801435.04,18.8,999,5,3373.51
9427,Kia,Carnival,2024,Petrol,Automatic,2847988.0,14.8,2199,7,11082.96
9428,Kia,Seltos,2021,Petrol,Manual,1252331.16,17.8,1497,5,5274.7
9429,Mahindra,XUV700,2022,Petrol,Manual,2060632.8,15.5,1997,5,6548.92
9430,Maruti Suzuki,WagonR,2024,Diesel,Automatic,651424.03,23.6,998,5,2899.5
9431,Skoda,Rapid,2020,Petrol,Manual,983448.55,16.7,1197,5,3983.66
9432,Maruti Suzuki,WagonR,2024,CNG,Automatic,619640.94,21.5,998,5,2576.95
9433,Mahindra,XUV300,2019,Petrol,Automatic,847843.13,19.6,1197,5,3873.35
9434,Renault,Duster,2018,Petrol,Manual,1066522.9,15.5,1461,5,4201.71
9435,Tata Motors,Nexon,2019,Petrol,Manual,1007010.72,19.9,1497,5,5329.73
9436,Skoda,Rapid,2018,Petrol,Automatic,829901.89,16.1,1197,5,5628.27
9437,Renault,Kiger,2015,Petrol,Manual,1148257.48,20.3,999,5,3482.22
9438,Renault,Triber,2024,CNG,Manual,768023.26,19.5,999,7,4559.09
9439,Mahindra,Bolero,2024,Petrol,Manual,1146288.91,16.9,1493,7,4858.74
9440,Volkswagen,Polo,2017,Electric,Automatic,1007091.89,18.2,999,5,5260.78
9441,Mahindra,Bolero,2017,Electric,Manual,980014.82,16.6,1493,7,4619.0
9442,Kia,EV6,2021,Diesel,Manual,6325185.23,517.4,2397,5,10314.3
9443,Hyundai,Creta,2015,Diesel,Manual,1725704.48,17.0,1497,5,5219.16
9444,Volkswagen,Vento,2021,Petrol,Manual,1135359.58,18.6,1598,5,4942.99
9445,Toyota,Camry,2024,Petrol,Manual,4270592.52,17.6,2487,5,8562.34
9446,Tata Motors,Harrier,2020,Petrol,Automatic,2123432.32,17.8,2184,7,7657.92
9447,Renault,Kwid,2015,Petrol,Manual,650455.7,23.1,999,5,2453.95
9448,Renault,Triber,2024,Diesel,Manual,860361.72,17.6,999,7,4816.82
9449,Toyota,Camry,2020,Diesel,Manual,4040069.49,16.2,2487,5,10451.41
9450,Maruti Suzuki,Baleno,2023,Diesel,Automatic,802702.44,20.7,1197,5,2835.54
9451,Volkswagen,Virtus,2021,Petrol,Manual,1332419.08,18.0,1498,5,5931.86
9452,Volkswagen,Virtus,2019,Petrol,Manual,1316017.9,17.3,1498,5,6000.98
9453,Toyota,Camry,2024,Petrol,Manual,4242789.07,17.6,2487,5,10288.22
9454,Kia,Seltos,2015,Diesel,Automatic,1445707.06,16.6,1497,5,5681.94
9455,Skoda,Rapid,2021,Diesel,Automatic,932578.31,17.7,1197,5,4904.69
9456,Honda,Civic,2020,Petrol,Manual,1864818.88,17.0,1799,5,6194.42
9457,Honda,WR-V,2015,Diesel,Manual,1159606.72,20.1,1199,5,4366.68
9458,Hyundai,Creta,2016,Petrol,Automatic,1671065.77,18.3,1497,5,5504.19
9459,Hyundai,Venue,2021,Petrol,Manual,807260.3,21.0,998,5,3526.63
9460,Renault,Lodgy,2023,Diesel,Manual,1179035.6,21.3,1461,7,4900.82
9461,Skoda,Octavia,2021,Petrol,Manual,2606449.48,15.7,1968,5,10581.82
9462,Volkswagen,Tiguan,2023,Petrol,Automatic,3795679.61,14.2,1984,5,10449.94
9463,Mahindra,XUV300,2020,Petrol,Manual,958583.82,19.8,1197,5,4888.98
9464,Maruti Suzuki,Baleno,2024,Petrol,Automatic,763836.41,21.6,1197,5,3894.57
9465,Maruti Suzuki,Baleno,2020,Petrol,Automatic,734358.81,21.8,1197,5,2911.79
9466,Mahindra,XUV700,2019,Petrol,Automatic,2160989.05,17.8,1997,5,6343.2
9467,Skoda,Kushaq,2023,Diesel,Automatic,1724332.81,16.5,1498,5,5354.38
9468,Tata Motors,Nexon,2016,Petrol,Automatic,1468251.67,18.7,1497,5,4610.84
9469,Hyundai,Verna,2018,Diesel,Manual,1006075.65,18.6,1497,5,5079.74
9470,Tata Motors,Nexon,2024,Diesel,Automatic,1295568.56,20.8,1497,5,4958.83
9471,Volkswagen,Taigun,2024,Diesel,Manual,1596722.92,16.3,1498,5,6518.97
9472,Hyundai,i10,2023,Diesel,Automatic,748583.26,20.2,998,5,2549.99
9473,Honda,City,2018,Petrol,Manual,1590188.74,17.3,1498,5,5551.64
9474,Tata Motors,Harrier,2019,Petrol,Automatic,2195595.48,17.3,2184,7,6356.51
9475,Tata Motors,Punch,2023,Petrol,Automatic,888390.37,20.6,1199,5,4322.53
9476,Hyundai,Venue,2020,Petrol,Manual,750871.74,19.6,998,5,3905.38
9477,Honda,City,2024,Diesel,Automatic,1576884.38,19.8,1498,5,5978.88
9478,Renault,Duster,2022,Petrol,Automatic,1032328.56,15.7,1461,5,3680.14
9479,Hyundai,Venue,2018,Diesel,Automatic,1026834.06,18.2,998,5,4099.04
9480,Skoda,Octavia,2017,Petrol,Manual,2926557.29,15.2,1968,5,8538.18
9481,Toyota,Innova Crysta,2022,Diesel,Manual,2621683.78,16.7,2393,7,7900.12
9482,Toyota,Urban Cruiser,2018,Diesel,Automatic,1091088.14,17.3,1462,5,3098.73
9483,Volkswagen,Vento,2020,CNG,Manual,1139685.51,18.5,1598,5,4330.55
9484,Honda,Civic,2023,Diesel,Automatic,2138635.36,16.7,1799,5,6137.14
9485,Mahindra,XUV300,2019,Diesel,Manual,801202.5,16.2,1197,5,4019.1
9486,Honda,Amaze,2015,Petrol,Automatic,722151.99,19.8,1199,5,3619.56
9487,Renault,Kiger,2017,Petrol,Automatic,679682.04,19.9,999,5,3541.25
9488,Kia,Carens,2015,Diesel,Manual,1318704.25,18.9,1497,7,7991.64
9489,Hyundai,i20,2017,Petrol,Automatic,890170.65,20.9,1197,5,4714.58
9490,Hyundai,i10,2021,Diesel,Manual,632081.03,20.6,998,5,2738.72
9491,Mahindra,XUV300,2019,Petrol,Automatic,859471.62,17.0,1197,5,5187.99
9492,Mahindra,XUV300,2016,Diesel,Manual,1095321.73,17.0,1197,5,3842.79
9493,Kia,Sonet,2018,Petrol,Manual,871083.8,20.0,998,5,4532.13
9494,Mahindra,Thar,2019,Petrol,Manual,1341422.33,13.2,2184,4,6872.31
9495,Maruti Suzuki,Dzire,2024,Petrol,Manual,741499.31,20.8,1197,5,3640.99
9496,Skoda,Kushaq,2023,Petrol,Automatic,1422575.72,15.2,1498,5,7012.76
9497,Renault,Kiger,2020,Petrol,Automatic,826246.06,21.0,999,5,3976.88
9498,Tata Motors,Altroz,2023,Petrol,Manual,771010.58,19.9,1199,5,2984.46
9499,Honda,Civic,2023,Petrol,Manual,2117795.74,14.9,1799,5,6884.25
9500,Volkswagen,Taigun,2016,Petrol,Automatic,1563400.9,17.2,1498,5,5607.45
9501,Mahindra,Scorpio-N,2024,Petrol,Manual,1955856.09,15.1,2184,7,7405.25
9502,Tata Motors,Tiago,2020,Petrol,Manual,563728.53,21.5,1199,5,3364.28
9503,Maruti Suzuki,Ertiga,2016,Petrol,Manual,1036172.7,19.1,1462,7,6439.06
9504,Hyundai,Creta,2022,Diesel,Manual,1246593.77,16.5,1497,5,6485.64
9505,Toyota,Camry,2018,Petrol,Manual,4229104.74,17.6,2487,5,11373.32
9506,Hyundai,Venue,2024,Electric,Automatic,921464.24,19.0,998,5,4736.52
9507,Hyundai,Creta,2017,Petrol,Manual,1645370.48,16.8,1497,5,6641.27
9508,Toyota,Glanza,2020,Petrol,Manual,841009.81,19.4,1197,5,3290.31
9509,Mahindra,XUV300,2017,Petrol,Manual,922494.48,19.6,1197,5,4587.74
9510,Honda,City,2023,Electric,Automatic,1332535.28,18.4,1498,5,5077.14
9511,Hyundai,Creta,2017,Diesel,Manual,1542272.26,18.7,1497,5,6971.79
9512,Hyundai,Verna,2017,Petrol,Automatic,1174313.91,17.6,1497,5,5764.58
9513,Toyota,Fortuner,2023,Diesel,Manual,3147764.52,14.9,2755,7,11970.42
9514,Tata Motors,Altroz,2017,Petrol,Automatic,774547.88,19.4,1199,5,4096.48
9515,Honda,WR-V,2015,Petrol,Automatic,1054604.98,19.5,1199,5,4387.47
9516,Skoda,Kushaq,2021,Petrol,Automatic,1272898.01,15.7,1498,5,6684.23
9517,Volkswagen,Vento,2024,Petrol,Manual,1104927.92,17.1,1598,5,5092.9
9518,Tata Motors,Tiago,2023,Petrol,Automatic,602880.12,22.1,1199,5,3721.65
9519,Maruti Suzuki,Dzire,2024,Diesel,Manual,823650.35,21.4,1197,5,3595.51
9520,Toyota,Innova Crysta,2020,Petrol,Automatic,2157663.56,15.0,2393,7,8609.67
9521,Tata Motors,Nexon,2015,Petrol,Manual,973025.5,19.7,1497,5,4039.03
9522,Honda,Amaze,2016,Petrol,Manual,708920.92,20.8,1199,5,3666.87
9523,Kia,Carens,2024,Diesel,Automatic,1558461.59,16.5,1497,7,7838.3
9524,Skoda,Superb,2020,Petrol,Automatic,3695612.53,14.4,1984,5,9507.24
9525,Tata Motors,Punch,2020,Electric,Automatic,771670.12,21.1,1199,5,4735.13
9526,Toyota,Fortuner,2018,Petrol,Automatic,4356908.58,12.7,2755,7,11041.4
9527,Hyundai,i20,2016,Petrol,Manual,753430.05,20.6,1197,5,4781.71
9528,Hyundai,Verna,2024,Petrol,Automatic,1375794.39,17.3,1497,5,5151.18
9529,Maruti Suzuki,Dzire,2020,Diesel,Manual,835534.6,21.6,1197,5,4482.26
9530,Honda,WR-V,2020,Petrol,Automatic,1029783.8,20.8,1199,5,3426.61
9531,Mahindra,Thar,2022,Petrol,Automatic,1554669.76,14.2,2184,4,7462.07
9532,Maruti Suzuki,Ertiga,2021,Diesel,Manual,1096440.27,19.5,1462,7,5020.19
9533,Toyota,Innova Crysta,2015,Petrol,Manual,2432714.04,14.2,2393,7,8377.74
9534,Skoda,Superb,2023,Petrol,Automatic,3431397.09,14.6,1984,5,9641.16
9535,Maruti Suzuki,Baleno,2017,Petrol,Manual,819469.21,19.8,1197,5,3506.62
9536,Renault,Triber,2017,Electric,Manual,673973.32,19.1,999,7,4261.62
9537,Maruti Suzuki,Ertiga,2023,Petrol,Manual,1148459.4,19.8,1462,7,5988.08
9538,Skoda,Kushaq,2023,Petrol,Manual,1714595.97,15.7,1498,5,7617.29
9539,Hyundai,Venue,2023,Petrol,Manual,1008740.98,18.3,998,5,4911.2
9540,Honda,City,2017,Petrol,Manual,1334075.25,19.2,1498,5,5897.19
9541,Tata Motors,Harrier,2024,Petrol,Automatic,1699676.8,16.8,2184,7,7720.51
9542,Mahindra,XUV300,2019,Diesel,Automatic,939305.64,17.2,1197,5,3724.58
9543,Kia,Carens,2021,Diesel,Automatic,1440974.22,18.8,1497,7,6932.72
9544,Renault,Duster,2020,Diesel,Automatic,1317023.84,15.3,1461,5,4017.2
9545,Honda,WR-V,2024,Petrol,Automatic,972618.97,19.7,1199,5,3505.85
9546,Toyota,Camry,2019,Petrol,Automatic,4032307.91,16.4,2487,5,8621.93
9547,Toyota,Camry,2024,Diesel,Automatic,4152983.93,17.8,2487,5,11179.19
